1.2351 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.2996 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
20.3056 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Atención!\nComienza una nueva serie', units='norm', win=Window(...), wrapWidth=1)
20.3064 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3079 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1,  1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3235 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
20.3297 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Atención!\nComienza una nueva serie', units='norm', win=Window(...), wrapWidth=1)
20.3306 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3317 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1,  1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3340 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
20.3395 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Atención!\nComienza una nueva serie', units='norm', win=Window(...), wrapWidth=1)
20.3403 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3410 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1,  1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3434 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
20.3496 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Atención!\nComienza una nueva serie', units='norm', win=Window(...), wrapWidth=1)
20.3505 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3512 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1,  1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.3535 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
20.3893 	EXP 	text_4: autoDraw = True
84.8247 	EXP 	Imported Bloques.xlsx as conditions, 2 conditions, 1 params
84.8252 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
84.8257 	EXP 	New trial (rep=0, index=0): {'Eligebloque': 'Bloque1.xlsx'}
84.8301 	DATA 	Keypress: space
84.8362 	EXP 	text_4: autoDraw = False
84.8362 	EXP 	text_6: autoDraw = True
86.8441 	EXP 	Imported Bloque1.xlsx as conditions, 2 conditions, 6 params
86.8445 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
86.8448 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 'Ejemplo', 'Estimulo': '( 3 - 1 ) × 2 = 4', 'Respuesta': 'right', 'Letra': 'D', 'CorRec': None}
86.8763 	EXP 	text_6: autoDraw = False
86.8763 	EXP 	text: text = '( 3 - 1 ) × 2 = 4'
87.1640 	EXP 	text: autoDraw = True
90.8675 	DATA 	Keypress: right
90.8738 	EXP 	text: autoDraw = False
90.8738 	EXP 	text_2: text = 'D'
90.8738 	EXP 	text_2: autoDraw = True
91.8538 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 'Ejemplo', 'Estimulo': '( 3 + 6 ) × 2 = 16', 'Respuesta': 'left', 'Letra': 'T', 'CorRec': ['d', 't']}
91.8866 	EXP 	text_2: autoDraw = False
91.8866 	EXP 	text: text = '( 3 + 6 ) × 2 = 16'
92.1835 	EXP 	text: autoDraw = True
95.6780 	DATA 	Keypress: left
95.6844 	EXP 	text: autoDraw = False
95.6844 	EXP 	text_2: text = 'T'
95.6844 	EXP 	text_2: autoDraw = True
96.6895 	EXP 	text_2: autoDraw = False
96.6895 	EXP 	text_3: autoDraw = True
98.2749 	DATA 	Keypress: d
98.5981 	DATA 	Keypress: t
100.9378 	DATA 	Keypress: space
107.1239 	DATA 	Keypress: d
107.4825 	DATA 	Keypress: t
107.8924 	EXP 	New trial (rep=0, index=1): {'Eligebloque': 'Bloque2.xlsx'}
107.8973 	DATA 	Keypress: space
107.9039 	EXP 	text_3: autoDraw = False
107.9039 	EXP 	text_6: autoDraw = True
109.9225 	EXP 	Imported Bloque2.xlsx as conditions, 2 conditions, 6 params
109.9228 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
109.9231 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 'Ejemplo', 'Estimulo': '( 5 - 2 ) × 2 = 3', 'Respuesta': 'left', 'Letra': 'R', 'CorRec': None}
109.9368 	EXP 	text_6: autoDraw = False
109.9368 	EXP 	text_6: autoDraw = False
109.9368 	EXP 	text: text = '( 5 - 2 ) × 2 = 3'
110.2381 	EXP 	text: autoDraw = True
113.2340 	DATA 	Keypress: left
113.2761 	EXP 	text: autoDraw = False
113.2761 	EXP 	text_2: text = 'R'
113.2761 	EXP 	text_2: autoDraw = True
114.2587 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 'Ejemplo', 'Estimulo': '( 4 + 1 ) × 1 = 5', 'Respuesta': 'right', 'Letra': 'V', 'CorRec': ['r', 'v']}
114.2747 	EXP 	text_2: autoDraw = False
114.2747 	EXP 	text: text = '( 4 + 1 ) × 1 = 5'
114.5616 	EXP 	text: autoDraw = True
116.8579 	DATA 	Keypress: right
116.8639 	EXP 	text: autoDraw = False
116.8639 	EXP 	text_2: text = 'V'
116.8639 	EXP 	text_2: autoDraw = True
117.8633 	EXP 	text_2: autoDraw = False
117.8633 	EXP 	text_2: autoDraw = False
117.8633 	EXP 	text_3: autoDraw = True
119.4620 	DATA 	Keypress: r
119.9993 	DATA 	Keypress: v
120.5136 	EXP 	Imported Bloques.xlsx as conditions, 3 conditions, 1 params
120.5140 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
120.5143 	EXP 	New trial (rep=0, index=0): {'Eligebloque': 'Bloque1.xlsx'}
120.5182 	DATA 	Keypress: space
120.5249 	EXP 	text_3: autoDraw = False
120.5249 	EXP 	text_5: autoDraw = True
122.0491 	EXP 	Imported Bloque1.xlsx as conditions, 2 conditions, 6 params
122.0495 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
122.0501 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 4 - 1 ) × 1 = 6', 'Respuesta': 'left', 'Letra': 'S', 'CorRec': None}
122.0625 	EXP 	text_5: autoDraw = False
122.0625 	EXP 	text: text = '( 4 - 1 ) × 1 = 6'
122.3541 	EXP 	text: autoDraw = True
124.8813 	DATA 	Keypress: left
124.8878 	EXP 	text: autoDraw = False
124.8878 	EXP 	text_2: text = 'S'
124.8878 	EXP 	text_2: autoDraw = True
125.8710 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 3 + 1 ) × 3 = 12', 'Respuesta': 'right', 'Letra': 'B', 'CorRec': ['s', 'b']}
125.8871 	EXP 	text_2: autoDraw = False
125.8871 	EXP 	text: text = '( 3 + 1 ) × 3 = 12'
126.1707 	EXP 	text: autoDraw = True
127.9970 	DATA 	Keypress: right
128.0035 	EXP 	text: autoDraw = False
128.0035 	EXP 	text_2: text = 'B'
128.0035 	EXP 	text_2: autoDraw = True
129.0088 	EXP 	text_2: autoDraw = False
129.0088 	EXP 	text_3: autoDraw = True
130.4766 	DATA 	Keypress: s
130.9727 	DATA 	Keypress: b
131.3236 	EXP 	New trial (rep=0, index=1): {'Eligebloque': 'Bloque2.xlsx'}
131.3293 	DATA 	Keypress: space
131.3360 	EXP 	text_3: autoDraw = False
131.3360 	EXP 	text_5: autoDraw = True
132.8446 	EXP 	Imported Bloque2.xlsx as conditions, 2 conditions, 6 params
132.8449 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
132.8452 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 4 - 2 ) × 2 = 6', 'Respuesta': 'left', 'Letra': 'T', 'CorRec': None}
132.8567 	EXP 	text_5: autoDraw = False
132.8567 	EXP 	text: text = '( 4 - 2 ) × 2 = 6'
133.1464 	EXP 	text: autoDraw = True
135.2931 	DATA 	Keypress: left
135.2992 	EXP 	text: autoDraw = False
135.2992 	EXP 	text_2: text = 'T'
135.2992 	EXP 	text_2: autoDraw = True
136.2847 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 4 - 1 ) × 4 = 12', 'Respuesta': 'right', 'Letra': 'N', 'CorRec': ['t', 'n']}
136.2990 	EXP 	text_2: autoDraw = False
136.2990 	EXP 	text_2: autoDraw = False
136.2990 	EXP 	text: text = '( 4 - 1 ) × 4 = 12'
136.5842 	EXP 	text: autoDraw = True
138.4500 	DATA 	Keypress: right
138.4558 	EXP 	text: autoDraw = False
138.4558 	EXP 	text_2: text = 'N'
138.4558 	EXP 	text_2: autoDraw = True
139.4688 	EXP 	text_2: autoDraw = False
139.4688 	EXP 	text_3: autoDraw = True
140.8816 	DATA 	Keypress: t
141.2624 	DATA 	Keypress: n
141.5789 	EXP 	New trial (rep=0, index=2): {'Eligebloque': 'Bloque3.xlsx'}
141.5842 	DATA 	Keypress: space
141.5905 	EXP 	text_3: autoDraw = False
141.5905 	EXP 	text_5: autoDraw = True
143.1343 	EXP 	Imported Bloque3.xlsx as conditions, 2 conditions, 6 params
143.1347 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
143.1350 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 3 + 6 ) × 4 = 36', 'Respuesta': 'right', 'Letra': 'P', 'CorRec': None}
143.1453 	EXP 	text_5: autoDraw = False
143.1453 	EXP 	text_5: autoDraw = False
143.1453 	EXP 	text: text = '( 3 + 6 ) × 4 = 36'
143.4414 	EXP 	text: autoDraw = True
145.7895 	DATA 	Keypress: right
145.7955 	EXP 	text: autoDraw = False
145.7955 	EXP 	text_2: text = 'P'
145.7955 	EXP 	text_2: autoDraw = True
146.7941 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 2, 'Estimulo': '( 5 - 1 ) × 1 = 6', 'Respuesta': 'left', 'Letra': 'R', 'CorRec': ['p', 'r']}
146.8101 	EXP 	text_2: autoDraw = False
146.8101 	EXP 	text: text = '( 5 - 1 ) × 1 = 6'
147.0954 	EXP 	text: autoDraw = True
150.2424 	DATA 	Keypress: left
150.2762 	EXP 	text: autoDraw = False
150.2762 	EXP 	text_2: text = 'R'
150.2762 	EXP 	text_2: autoDraw = True
151.2830 	EXP 	text_2: autoDraw = False
151.2830 	EXP 	text_3: autoDraw = True
153.1051 	DATA 	Keypress: p
153.7502 	DATA 	Keypress: r
154.1506 	EXP 	Imported Bloques.xlsx as conditions, 3 conditions, 1 params
154.1512 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
154.1516 	EXP 	New trial (rep=0, index=0): {'Eligebloque': 'Bloque1.xlsx'}
154.1560 	DATA 	Keypress: space
154.1622 	EXP 	text_3: autoDraw = False
154.1622 	EXP 	text_5: autoDraw = True
155.6505 	EXP 	Imported Bloque1.xlsx as conditions, 3 conditions, 6 params
155.6508 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
155.6511 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 3, 'Estimulo': '( 4 + 2 ) × 2 = 8', 'Respuesta': 'left', 'Letra': 'C', 'CorRec': None}
155.6652 	EXP 	text_5: autoDraw = False
155.6652 	EXP 	text: text = '( 4 + 2 ) × 2 = 8'
155.9531 	EXP 	text: autoDraw = True
157.7801 	DATA 	Keypress: left
157.7860 	EXP 	text: autoDraw = False
157.7860 	EXP 	text_2: text = 'C'
157.7860 	EXP 	text_2: autoDraw = True
158.7759 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 3, 'Estimulo': '( 3 - 1 ) × 3 = 5', 'Respuesta': 'left', 'Letra': 'L', 'CorRec': None}
158.7917 	EXP 	text_2: autoDraw = False
158.7917 	EXP 	text: text = '( 3 - 1 ) × 3 = 5'
159.0740 	EXP 	text: autoDraw = True
160.6362 	DATA 	Keypress: left
160.6786 	EXP 	text: autoDraw = False
160.6786 	EXP 	text_2: text = 'L'
160.6786 	EXP 	text_2: autoDraw = True
161.6631 	EXP 	New trial (rep=0, index=2): {'Tipo': 'Operation', 'Span': 3, 'Estimulo': '( 5 - 1 ) × 5 = 20', 'Respuesta': 'right', 'Letra': 'G', 'CorRec': ['c', 'l', 'g']}
161.6872 	EXP 	text_2: autoDraw = False
161.6872 	EXP 	text: text = '( 5 - 1 ) × 5 = 20'
161.9624 	EXP 	text: autoDraw = True
164.3607 	DATA 	Keypress: right
164.3667 	EXP 	text: autoDraw = False
164.3667 	EXP 	text_2: text = 'G'
164.3667 	EXP 	text_2: autoDraw = True
165.3657 	EXP 	text_2: autoDraw = False
165.3657 	EXP 	text_2: autoDraw = False
165.3657 	EXP 	text_3: autoDraw = True
166.5384 	DATA 	Keypress: c
167.6098 	DATA 	Keypress: l
168.4077 	DATA 	Keypress: g
168.7927 	EXP 	New trial (rep=0, index=1): {'Eligebloque': 'Bloque2.xlsx'}
168.7974 	DATA 	Keypress: space
168.8040 	EXP 	text_3: autoDraw = False
168.8040 	EXP 	text_5: autoDraw = True
170.3188 	EXP 	Imported Bloque2.xlsx as conditions, 3 conditions, 6 params
170.3192 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
170.3195 	EXP 	New trial (rep=0, index=0): {'Tipo': 'Operation', 'Span': 3, 'Estimulo': '( 4 - 2 ) × 3 = 9', 'Respuesta': 'left', 'Letra': 'J', 'CorRec': None}
170.3331 	EXP 	text_5: autoDraw = False
170.3331 	EXP 	text_5: autoDraw = False
170.3331 	EXP 	text: text = '( 4 - 2 ) × 3 = 9'
170.6198 	EXP 	text: autoDraw = True
172.2606 	DATA 	Keypress: left
172.2916 	EXP 	text: autoDraw = False
172.2916 	EXP 	text_2: text = 'J'
172.2916 	EXP 	text_2: autoDraw = True
173.2903 	EXP 	New trial (rep=0, index=1): {'Tipo': 'Operation', 'Span': 3, 'Estimulo': '( 3 + 8 ) × 5 = 53', 'Respuesta': 'left', 'Letra': 'M', 'CorRec': None}
173.3058 	EXP 	text_2: autoDraw = False
173.3058 	EXP 	text: text = '( 3 + 8 ) × 5 = 53'
173.5901 	EXP 	text: autoDraw = True
