12.1458 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
18.2252 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='This is a practice trial', units='norm', win=Window(...), wrapWidth=1)
18.2271 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.2295 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.2381 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
18.2763 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.2783 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.2810 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.2847 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
18.2988 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3002 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3016 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3055 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
18.3186 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3200 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3214 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3250 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
18.3392 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3407 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3421 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3466 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
18.3580 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3595 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3607 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
18.3656 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
0.0220 	EXP 	inst_text: autoDraw = True
36.1808 	DATA 	Keypress: rwindows
39.2302 	DATA 	Mouse: Left button down, pos=(1142,695)
39.3470 	DATA 	Mouse:  Left button up, pos=(1142,695)
40.2166 	DATA 	Keypress: space
40.2473 	EXP 	Imported Block.xlsx as conditions, 2 conditions, 1 params
40.2479 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'selectblock': 'Block1.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
40.2610 	EXP 	inst_text: autoDraw = False
40.2610 	EXP 	text_6: autoDraw = True
42.2744 	EXP 	Imported Block1.xlsx as conditions, 2 conditions, 6 params
42.2750 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Type': 'Operation', 'Span': 'Example', 'Stimulus': '( 3 - 1 ) × 2 = 4', 'Response': 'right', 'Letter': 'D', 'corrResp': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
42.3079 	EXP 	text_6: autoDraw = False
42.3079 	EXP 	text: height = 0.1
42.3079 	EXP 	text: height = 0.1
42.3079 	EXP 	text: height = 0.1
42.3079 	EXP 	text: text = '( 3 - 1 ) × 2 = 4'
42.5327 	EXP 	text: autoDraw = True
45.7661 	DATA 	Keypress: right
45.7747 	EXP 	text: autoDraw = False
45.7747 	EXP 	text_2: height = 0.3
45.7747 	EXP 	text_2: height = 0.3
45.7747 	EXP 	text_2: height = 0.3
45.7747 	EXP 	text_2: text = 'D'
45.7747 	EXP 	text_2: autoDraw = True
46.7697 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Type': 'Operation', 'Span': 'Example', 'Stimulus': '( 3 + 6 ) × 2 = 16', 'Response': 'left', 'Letter': 'T', 'corrResp': ['d', 't'], 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
46.7939 	EXP 	text_2: autoDraw = False
46.7939 	EXP 	text: height = 0.1
46.7939 	EXP 	text: height = 0.1
46.7939 	EXP 	text: height = 0.1
46.7939 	EXP 	text: text = '( 3 + 6 ) × 2 = 16'
47.0532 	EXP 	text: autoDraw = True
49.4712 	DATA 	Keypress: left
49.4805 	EXP 	text: autoDraw = False
49.4805 	EXP 	text_2: height = 0.3
49.4805 	EXP 	text_2: height = 0.3
49.4805 	EXP 	text_2: height = 0.3
49.4805 	EXP 	text_2: text = 'T'
49.4805 	EXP 	text_2: autoDraw = True
50.4910 	EXP 	text_2: autoDraw = False
50.4910 	EXP 	text_3: autoDraw = True
53.1785 	DATA 	Keypress: d
53.9785 	DATA 	Keypress: t
57.7316 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'selectblock': 'Block2.xlsx', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
57.7329 	DATA 	Keypress: space
57.7463 	EXP 	text_3: autoDraw = False
57.7463 	EXP 	text_6: autoDraw = True
59.7512 	EXP 	Imported Block2.xlsx as conditions, 2 conditions, 6 params
59.7516 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Type': 'Operation', 'Span': 'Example', 'Stimulus': '( 5 - 2 ) × 2 = 3', 'Response': 'left', 'Letter': 'R', 'corrResp': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
59.7682 	EXP 	text_6: autoDraw = False
59.7682 	EXP 	text: height = 0.1
59.7682 	EXP 	text: height = 0.1
59.7682 	EXP 	text: height = 0.1
59.7682 	EXP 	text: text = '( 5 - 2 ) × 2 = 3'
60.0324 	EXP 	text: autoDraw = True
62.5154 	DATA 	Keypress: left
62.5245 	EXP 	text: autoDraw = False
62.5245 	EXP 	text_2: height = 0.3
62.5245 	EXP 	text_2: height = 0.3
62.5245 	EXP 	text_2: height = 0.3
62.5245 	EXP 	text_2: text = 'R'
62.5245 	EXP 	text_2: autoDraw = True
63.5192 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Type': 'Operation', 'Span': 'Example', 'Stimulus': '( 4 + 1 ) × 1 = 5', 'Response': 'right', 'Letter': 'V', 'corrResp': ['r', 'v'], 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
63.5361 	EXP 	text_2: autoDraw = False
63.5361 	EXP 	text: height = 0.1
63.5361 	EXP 	text: height = 0.1
63.5361 	EXP 	text: height = 0.1
63.5361 	EXP 	text: text = '( 4 + 1 ) × 1 = 5'
63.8026 	EXP 	text: autoDraw = True
65.7494 	DATA 	Keypress: right
65.7580 	EXP 	text: autoDraw = False
65.7580 	EXP 	text_2: height = 0.3
65.7580 	EXP 	text_2: height = 0.3
65.7580 	EXP 	text_2: height = 0.3
65.7580 	EXP 	text_2: text = 'V'
65.7580 	EXP 	text_2: autoDraw = True
66.7720 	EXP 	text_2: autoDraw = False
66.7720 	EXP 	text_3: autoDraw = True
68.1762 	DATA 	Keypress: r
68.5933 	DATA 	Keypress: v
68.9343 	EXP 	Imported Block.xlsx as conditions, 3 conditions, 1 params
68.9346 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'selectblock': 'Block1.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
68.9375 	DATA 	Keypress: space
68.9470 	EXP 	text_3: autoDraw = False
68.9470 	EXP 	text_5: autoDraw = True
71.4399 	EXP 	Imported Block1.xlsx as conditions, 2 conditions, 6 params
71.4402 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 4 - 1 ) × 1 = 6', 'Response': 'left', 'Letter': 'S', 'corrResp': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
71.4534 	EXP 	text_5: autoDraw = False
71.4534 	EXP 	text: height = 0.1
71.4534 	EXP 	text: height = 0.1
71.4534 	EXP 	text: height = 0.1
71.4534 	EXP 	text: text = '( 4 - 1 ) × 1 = 6'
71.7271 	EXP 	text: autoDraw = True
73.7737 	DATA 	Keypress: left
73.7823 	EXP 	text: autoDraw = False
73.7823 	EXP 	text_2: height = 0.3
73.7823 	EXP 	text_2: height = 0.3
73.7823 	EXP 	text_2: height = 0.3
73.7823 	EXP 	text_2: text = 'S'
73.7823 	EXP 	text_2: autoDraw = True
74.7808 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 3 + 1 ) × 3 = 12', 'Response': 'right', 'Letter': 'B', 'corrResp': ['s', 'b'], 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
74.7974 	EXP 	text_2: autoDraw = False
74.7974 	EXP 	text: height = 0.1
74.7974 	EXP 	text: height = 0.1
74.7974 	EXP 	text: height = 0.1
74.7974 	EXP 	text: text = '( 3 + 1 ) × 3 = 12'
75.0639 	EXP 	text: autoDraw = True
77.0751 	DATA 	Keypress: right
77.0853 	EXP 	text: autoDraw = False
77.0853 	EXP 	text_2: height = 0.3
77.0853 	EXP 	text_2: height = 0.3
77.0853 	EXP 	text_2: height = 0.3
77.0853 	EXP 	text_2: text = 'B'
77.0853 	EXP 	text_2: autoDraw = True
78.1002 	EXP 	text_2: autoDraw = False
78.1002 	EXP 	text_3: autoDraw = True
79.4377 	DATA 	Keypress: s
79.8211 	DATA 	Keypress: b
80.1042 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'selectblock': 'Block2.xlsx', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
80.1056 	DATA 	Keypress: space
80.1190 	EXP 	text_3: autoDraw = False
80.1190 	EXP 	text_5: autoDraw = True
82.6183 	EXP 	Imported Block2.xlsx as conditions, 2 conditions, 6 params
82.6186 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 4 - 2 ) × 2 = 6', 'Response': 'left', 'Letter': 'T', 'corrResp': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
82.6312 	EXP 	text_5: autoDraw = False
82.6312 	EXP 	text: height = 0.1
82.6312 	EXP 	text: height = 0.1
82.6312 	EXP 	text: height = 0.1
82.6312 	EXP 	text: text = '( 4 - 2 ) × 2 = 6'
82.9054 	EXP 	text: autoDraw = True
85.1624 	DATA 	Keypress: left
85.1748 	EXP 	text: autoDraw = False
85.1748 	EXP 	text_2: height = 0.3
85.1748 	EXP 	text_2: height = 0.3
85.1748 	EXP 	text_2: height = 0.3
85.1748 	EXP 	text_2: text = 'T'
85.1748 	EXP 	text_2: autoDraw = True
86.1589 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 4 - 1 ) × 4 = 12', 'Response': 'right', 'Letter': 'N', 'corrResp': ['t', 'n'], 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
86.1754 	EXP 	text_2: autoDraw = False
86.1754 	EXP 	text_2: autoDraw = False
86.1754 	EXP 	text: height = 0.1
86.1754 	EXP 	text: height = 0.1
86.1754 	EXP 	text: height = 0.1
86.1754 	EXP 	text: text = '( 4 - 1 ) × 4 = 12'
86.4588 	EXP 	text: autoDraw = True
88.4211 	DATA 	Keypress: right
88.4302 	EXP 	text: autoDraw = False
88.4302 	EXP 	text_2: height = 0.3
88.4302 	EXP 	text_2: height = 0.3
88.4302 	EXP 	text_2: height = 0.3
88.4302 	EXP 	text_2: text = 'N'
88.4302 	EXP 	text_2: autoDraw = True
89.4449 	EXP 	text_2: autoDraw = False
89.4449 	EXP 	text_3: autoDraw = True
90.7486 	DATA 	Keypress: t
90.9990 	DATA 	Keypress: n
91.2668 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'selectblock': 'Block3.xlsx', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
91.2686 	DATA 	Keypress: space
91.2832 	EXP 	text_3: autoDraw = False
91.2832 	EXP 	text_5: autoDraw = True
93.7829 	EXP 	Imported Block3.xlsx as conditions, 2 conditions, 6 params
93.7833 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 3 + 6 ) × 4 = 36', 'Response': 'right', 'Letter': 'P', 'corrResp': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
93.7971 	EXP 	text_5: autoDraw = False
93.7971 	EXP 	text_5: autoDraw = False
93.7971 	EXP 	text: height = 0.1
93.7971 	EXP 	text: height = 0.1
93.7971 	EXP 	text: height = 0.1
93.7971 	EXP 	text: text = '( 3 + 6 ) × 4 = 36'
94.0660 	EXP 	text: autoDraw = True
100.0139 	DATA 	Keypress: right
100.0360 	EXP 	text: autoDraw = False
100.0360 	EXP 	text_2: height = 0.3
100.0360 	EXP 	text_2: height = 0.3
100.0360 	EXP 	text_2: height = 0.3
100.0360 	EXP 	text_2: text = 'P'
100.0360 	EXP 	text_2: autoDraw = True
101.0242 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Type': 'Operation', 'Span': 2, 'Stimulus': '( 5 - 1 ) × 1 = 6', 'Response': 'left', 'Letter': 'R', 'corrResp': ['p', 'r'], 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
101.0408 	EXP 	text_2: autoDraw = False
101.0408 	EXP 	text: height = 0.1
101.0408 	EXP 	text: height = 0.1
101.0408 	EXP 	text: height = 0.1
101.0408 	EXP 	text: text = '( 5 - 1 ) × 1 = 6'
101.3073 	EXP 	text: autoDraw = True
102.9465 	DATA 	Keypress: left
102.9592 	EXP 	text: autoDraw = False
102.9592 	EXP 	text_2: height = 0.3
102.9592 	EXP 	text_2: height = 0.3
102.9592 	EXP 	text_2: height = 0.3
102.9592 	EXP 	text_2: text = 'R'
102.9592 	EXP 	text_2: autoDraw = True
